pid,assessed_value
7112,304435.93
7113,275913.72
7114,422483.26
7115,159181.35
7116,255489.19
7117,224707.44
7118,238559.22
7119,429320.61
7120,345869.1
7121,218182.47
7122,144486.23
7123,540608.64
7124,24601.94
7125,229404.84
7126,266995.1
7127,453045.32
7128,105640.46
7129,164849.43
7130,190444.47
7131,173002.26
7132,304224.64
7133,182330.44
7134,51278.7
7135,28513.66
7136,382767.35
7137,135550.5
7138,146246.28
7139,24171.81
7140,352374.39
7141,28974.46
7142,78259.09
7143,217645.67
7144,94670.75
7145,139825.87
7146,113175.27
7147,444119.54
7148,1121804.92
7149,188140.84
7150,28609.68
7151,260746
7152,309391.45
7153,70741.4
7154,246430.42
7155,702376.57
7156,117136.58
7157,57443.83
7158,221246.04
7159,794890.33
7160,267926.62
7161,96155
7162,1135773.37
7163,29965.31
7164,94897.37
7165,611602.74
7166,483183.11
7167,74343.37
7168,211641.6
7169,456046.79
7170,79693.71
7171,295983.13
7172,110297.14
7173,778895.26
7174,152870.07
7175,993171.46
7176,23154.73
7177,38357.84
7178,262102.26
7179,339729.4
7180,233000.78
7181,157368.25
7182,55993.29
7183,202273.06
7184,151140.09
7185,459732.32
7186,343312.72
7187,427832.86
7188,39488.7
7189,547420.04
7190,58027.41
7191,266530.56
7192,76415.39
7193,215689.93
7194,291625.64
7195,639047.43
7196,40001.26
7197,318357.09
7198,13429.65
7199,244382.84
7200,17433.11
7201,69003.37
7202,173355.53
7203,27549.66
7204,575527.04
7205,346414.1
7206,174824.18
7207,233069.67
7208,164262.19
7209,109864.83
7210,299275.95
7211,244462.79
7212,298358.05
7213,232347.96
7214,268902.15
7215,263357.31
7216,138175.63
7217,121124.31
7218,129286.96
7219,400477.38
7220,265760.48
7221,29824.75
7222,23345.37
7223,98351.45
7224,64683.1
7225,79999.97
7226,577379.14
7227,88775.21
7228,636715.09
7229,242459.07
7230,338885.16
7231,201374.78
7232,330757.19
7233,474175.19
7234,669640.59
7235,315977.23
7236,27864.83
7237,246699.66
7238,55373.68
7239,89500.33
7240,319697
7241,173994.86
7242,41998.64
7243,584011.31
7244,347078.78
7245,205853.79
7246,114902.39
7247,150302.67
7248,401624.41
7249,298961.3
7250,304935.71
7251,280474.23
7252,617544.02
7253,52651.77
7254,145033.2
7255,189726.06
7256,157884.01
7257,444633.59
7258,53981.19
7259,40377.52
7260,182437.93
7261,249391.87
7262,357313.68
7263,116885.5
7264,224764.45
7265,356182.78
7266,447524.27
7267,494479.22
7268,88874.49
7269,67075.62
7270,298794.56
7271,268769.6
7272,57887.02
7273,586299.3
7274,217846.27
7275,509349.23
7276,299450.95
7277,1271565.57
7278,483782.52
7279,49687.99
7280,73602.99
7281,297942.34
7282,134265.6
7283,387175.15
7284,588727.06
7285,31399.45
7286,189352.97
7287,101798.36
7288,311365.17
7289,179869.7
7290,654653.23
7291,153167.76
7292,107480.11
7293,175977.37
7294,179877.25
7295,298137.04
7296,448782.94
7297,134633.98
7298,157927.08
7299,194517.24
7300,173651.88
7301,310787.86
7302,105085
7303,235600.1
7304,398551.77
7305,163622.11
7306,309542.27
7307,133867.08
7308,256801.7
7309,432611.07
7310,513188.94
7311,217249.8
7312,367961.97
7313,379806.38
7314,691605.28
7315,76101.58
7316,230707.41
7317,55074.75
7318,270769.11
7319,290591.77
7320,167223.14
7321,536937.97
7322,227024.51
7323,252817.46
7324,308977.76
7325,101767.59
7326,407701.32
7327,307459.86
7328,256879.59
7329,225868.71
7330,167387.96
7331,384812.61
7332,174659.37
7333,93825.6
7334,449349.53
7335,635575.15
7336,275659.91
7337,194277.53
7338,661494.51
7339,283695.14
7340,312718.3
7341,221212.71
7342,80399.99
7343,269745.9
7344,206590.12
7345,142935.89
7346,113591.79
7347,68638.38
7348,273511.06
7349,307819.26
7350,275459.4
7351,61414.73
7352,348325.9
7353,221010.27
7354,178756.11
7355,159713.57
7356,76978.16
7357,237782.18
7358,151885.68
7359,176165.27
7360,152242.14
7361,163621.48
7362,182538
7363,97595.29
7364,301405.24
7365,288875.33
7366,203966.46
7367,68887.31
7368,57850.27
7369,461282.17
7370,74351.95
7371,227281
7372,1007684.71
7373,58540.17
7374,45692.07
7375,55750.06
7376,664804
7377,326322.53
7378,40286.33
7379,204316.51
7380,474186.04
7381,309363.42
7382,417724.08
7383,1046708.7
7384,204806.95
7385,363935.99
7386,316014
7387,146516.41
7388,250846.43
7389,45821.98
7390,84496.09
7391,173755.58
7392,120540.88
7393,143657.45
7394,150783.91
7395,52402.51
7396,210519.74
7397,487699.19
7398,215846.11
7399,607143.07
7400,58889.02
7401,227312.43
7402,148296.95
7403,242695.27
7404,205501.12
7405,528453.23
7406,321909.87
7407,136127.63
7408,177151.52
7409,560698.43
7410,235960.55
7411,1218444.21
7412,360535.01
7413,48905.05
7414,54811.77
7415,229739.38
7416,158477.16
7417,476896.22
7418,113023.84
7419,128445.24
7420,291605.06
7421,319276.53
7422,321247.13
7423,293063.7
7424,253537.7
7425,40839.03
7426,427455.21
7427,363423.72
7428,285958.36
7429,267855.34
7430,62376.04
7431,265786.08
7432,399864.48
7433,265398.04
7434,342969.11
7435,151730.62
7436,296198.87
7437,444529.72
7438,86286.87
7439,506909.32
7440,911333.22
7441,520114.97
7442,130606.64
7443,441924.66
7444,125967.26
7445,322072.92
7446,134664.54
7447,640580.19
7448,405997.22
7449,299309.34
7450,118756.41
7451,28720.89
7452,52661.57
7453,568294.91
7454,358203.83
7455,480539.39
7456,312780.93
7457,262585.38
7458,779645.12
7459,167910.29
7460,32521.57
7461,227329.34
7462,272771.01
7463,123883.58
7464,131552.82
7465,43277.14
7466,177607.75
7467,105238.64
7468,396877.21
7469,73712.71
7470,637109.91
7471,315222.98
7472,628245.96
7473,177969.91
7474,93813.43
7475,62089.5
7476,255973.3
7477,49868.29
7478,97719.9
7479,395056.69
7480,298742.7
7481,59462.84
7482,58668.72
7483,85631.39
7484,216956.83
7485,380320.71
7486,171127.84
7487,604468.13
7488,246290.16
7489,276149.58
7490,183427.98
7491,597446.94
7492,37519.48
7493,1358201.12
7494,267562.24
7495,387270.8
7496,71029.38
7497,350283.33
7498,318087.9
7499,218779.21
7500,211807.57
7501,286796.27
7502,113706.57
7503,464415.26
7504,231787.37
7505,267370.94
7506,187291.92
7507,28805.81
7508,38397.7
7509,28443.48
7510,279988.11
7511,663093.75
7512,305702.38
7513,33421.32
7514,684021.92
7515,283126.73
7516,290610.9
7517,60852.06
7518,102766.58
7519,99325.05
7520,337237.69
7521,130518.61
7522,253454.06
7523,240360.34
7524,33128.71
7525,713548.3
7526,223763.1
7527,254057.12
7528,263860.35
7529,278053.34
7530,685418.68
7531,147394.43
7532,168015.05
7533,478441.41
7534,280687.76
7535,656387.41
7536,163055.1
7537,100179.61
7538,165335.94
7539,217946.64
7540,197127.04
7541,68277.09
7542,64630.87
7543,579247.15
7544,105429.3
7545,207445.37
7546,804190.45
7547,312062.87
7548,268462.71
7549,572557.68
7550,338002.72
7551,228995.88
7552,92161.02
7553,318120.36
7554,426704.97
7555,74857.1
7556,179140.61
7557,1535620.12
7558,1302847.57
7559,478289.49
7560,387498.74
7561,320753.65
7562,393965.23
7563,126506.84
7564,101495.63
7565,251511.4
7566,347616.4
7567,150789.38
7568,123956.49
7569,83307.24
7570,214509.79
7571,241141.66
7572,691249.87
7573,178654.54
7574,161415.86
7575,449952.03
7576,251072.12
7577,450349.13
7578,473500.97
7579,57100.22
7580,362042.42
7581,49778.63
7582,237187.21
7583,239261.43
7584,355726.54
7585,351754.92
7586,113341.83
7587,497037.02
7588,99599.37
7589,323578.71
7590,267386.75
7591,288250.64
7592,283893.25
7593,317628.96
7594,161542.91
7595,83019.27
7596,150563.06
7597,188089.35
7598,245951.23
7599,40467.07
7600,327580.66
7601,68055.35
7602,344442.82
7603,293279.82
7604,172223.46
7605,165813.76
7606,128474.52
7607,21094.67
7608,299018.62
7609,487382.09
7610,31298.43
7611,908628.21
7612,409009.45
7613,289880.7
7614,333254.72
7615,47910.87
7616,189552.44
7617,190877.22
7618,72965.81
7619,190956.24
7620,204657
7621,213019.16
7622,107571.58
7623,170406.87
7624,31880.29
7625,241722.8
7626,421956.18
7627,69908.03
7628,179336.67
7629,91044.58
7630,525889.21
7631,264217.16
7632,63294
7633,361310.16
7634,50231.86
7635,36343.08
7636,209147.97
7637,181421.56
7638,42211.29
7639,266366.91
7640,325727.73
7641,600360.99
7642,305604.73
7643,362435.9
7644,325744.82
7645,151727.44
7646,202297.75
7647,96282.27
7648,182242.48
7649,27172.38
7650,26161.74
7651,179506.75
7652,184104.28
7653,878452.31
7654,248338.81
7655,245645.32
7656,113991.69
7657,103601.44
7658,79797.06
7659,455938.07
7660,344532.51
7661,196204.27
7662,114731.69
7663,347973.3
7664,159532.11
7665,132765.03
7666,331560.63
7667,278363.23
7668,128779.35
7669,377833.49
7670,260204.22
7671,254177.08
7672,72756.17
7673,646224.62
7674,69929.5
7675,199427.88
7676,301316.72
7677,30160
7678,66556.3
7679,172614.48
7680,67471.4
7681,231474.57
7682,251343.32
7683,34138.63
7684,177426.43
7685,103123.16
7686,332502.98
7687,81157.4
7688,551397.91
7689,305501.57
7690,692108.05
7691,159663.61
7692,250319.25
7693,118768.98
7694,292958.63
7695,40529.02
7696,296111.31
7697,74630.07
7698,273820.85
7699,91074.02
7700,61753.49
7701,530854.04
7702,167471.15
7703,692692.44
7704,330229.26
7705,129109.41
7706,251502.77
7707,486148.67
7708,26331.42
7709,358999.64
7710,26399.21
7711,941252.52
7712,45920.23
7713,161640.61
7714,143591.43
7715,247745.77
7716,684995.89
7717,241338.59
7718,213623.37
7719,41231.78
7720,48284.52
7721,334371.81
7722,599816.17
7723,200880.11
7724,390224.09
7725,738898.33
7726,686191.1
7727,41619.37
7728,114073.91
7729,10925.19
7730,85304.21
7731,77081.81
7732,155788.85
7733,254025.14
7734,259130.96
7735,325817.83
7736,200654.37
7737,103910.26
7738,319423.63
7739,130891.57
7740,360915.49
7741,33892.7
7742,61009.36
7743,158745.96
7744,664156.36
7745,233563.86
7746,317903.21
7747,22520.12
7748,298845.85
7749,311777.6
7750,467029.06
7751,141602.59
7752,272933.91
7753,83349.04
7754,549793.24
7755,155058.56
7756,39998.29
7757,308271.67
7758,65514.76
7759,119100.52
7760,658335.21
7761,124889.27
7762,532214.08
7763,455879.37
7764,419527.82
7765,84799.54
7766,242407.74
7767,320647.21
7768,88893.73
7769,324549.14
7770,280843.33
7771,134850.25
7772,336568.43
7773,183868.99
7774,37776.56
7775,240286.77
7776,250749.56
7777,525432.52
7778,122583.65
7779,32612.98
7780,88449.1
7781,82404.09
7782,460575.33
7783,110944.25
7784,719120.73
7785,197417.33
7786,124873.19
7787,192873.4
7788,400748.64
7789,124070.98
7790,953498.22
7791,88262.71
7792,996825.69
7793,120459.17
7794,170909.45
7795,1591463.7
7796,268897.28
7797,120409.9
7798,253850.78
7799,167698.09
7800,308612.01
7801,285437.41
7802,143391.91
7803,230350.37
7804,330008.57
7805,317602.3
7806,826511.02
7807,265424.87
7808,360394.07
7809,399333.24
7810,681046.59
7811,296404.58
7812,189604.51
7813,326258.11
7814,990936.78
7815,1523527.44
7816,178102.52
7817,381299.45
7818,523887.92
7819,441166.7
7820,867513.69
7821,843548.26
7822,171117.23
7823,119284.56
7824,400617.19
7825,84877.13
7826,355825.62
7827,179504.36
7828,172222.48
7829,287282.98
7830,75129.37
7831,184285.74
7832,217989.67
7833,218944.94
7834,647530
7835,258779.29
7836,251807.8
7837,78913.06
7838,81392.8
7839,64415.69
7840,444945.37
7841,136992.25
7842,201703.26
7843,416053.87
7844,887847.38
7845,726845.7
7846,24121.15
7847,136096.74
7848,33991.33
7849,326005.56
7850,68539.87
7851,124924.53
7852,78185.09
7853,30912.08
7854,57351.32
7855,691434.47
7856,61785.89
7857,231858.56
7858,275038.62
7859,262415.4
7860,200870.34
7861,571819.38
7862,82193.74
7863,43269.83
7864,77276.93
7865,316804.59
7866,246246.48
7867,173525.24
7868,275023.66
7869,281774.25
7870,400154.02
7871,254577.6
7872,81787.53
7873,216992
7874,552582.88
7875,293896.07
7876,709574.44
7877,239047.72
7878,711356.4
7879,380985.03
7880,276289.2
7881,219577.89
7882,129421.42
7883,124950.26
7884,79389.29
7885,252189.68
7886,64047.48
7887,416726.16
7888,207103.4
7889,57322.67
7890,47805.76
7891,246354.76
7892,94713.11
7893,339042.58
7894,98118.09
7895,706978.63
7896,393559.67
7897,319096.63
7898,199243.49
7899,69805.64
7900,165845.39
7901,736377.11
7902,214828.75
7903,291421.57
7904,1038174.97
7905,46330.2
7906,120363.75
7907,236686.03
7908,207752.64
7909,196827.79
7910,147125.91
7911,357116.09
7912,29362.22
7913,614609.87
7914,225977.95
7915,302698.33
7916,174739.84
7917,28792.38
7918,183033.07
7919,973974.79
7920,272232.29
7921,304671.19
7922,111985.36
7923,345034.93
7924,383682.13
7925,185835.65
7926,68992.97
7927,184465.45
7928,225843.51
7929,128405.32
7930,167988.62
7931,200924.36
7932,346392.3
7933,509270.06
7934,420640.35
7935,28013.35
7936,314546.41
7937,273358.77
7938,57930.43
7939,21364.32
7940,192774.29
7941,69351.9
7942,232111.43
7943,180623.81
7944,384413.54
7945,136394.29
7946,417179.86
7947,274858.48
7948,378838.34
7949,384648.97
7950,253819.55
7951,594681.43
7952,942634.12
7953,206419.77
7954,86260.46
7955,962565.22
7956,474258.85
7957,154783.9
7958,191257.87
7959,90696.29
7960,288658.6
7961,208966.54
7962,113649.55
7963,78860.78
7964,652876.94
7965,108316.06
7966,437525.25
7967,83137.8
7968,44523.85
7969,357101.45
7970,65072.71
7971,171713.58
7972,41315.19
7973,103797.45
7974,51415.52
7975,294063.73
7976,524609.87
7977,205799.03
7978,197255.1
7979,23089.66
7980,81319.17
7981,298631.61
7982,282808.57
7983,221633.14
7984,83592.79
7985,226773.07
7986,216535.77
7987,211380.98
7988,184143.79
7989,183931.07
7990,229057.03
7991,980339.58
7992,248954.15
7993,86832.52
7994,730436.87
7995,250695.77
7996,303080.49
7997,381615.21
7998,76115.73
7999,327113.95
8000,979287.42
8001,16204.03
8002,192015.96
8003,905262.77
8004,384150.41
8005,419543.42
8006,509043.3
8007,95991.45
8008,115635.62
8009,452478.38
8010,111452.43
8011,58418.04
8012,348559.18
8013,229636.65
8014,91588.96
8015,65903.28
8016,97152.61
8017,217917.33
8018,302176.86
8019,222596.94
8020,214230.12
8021,491320.39
8022,20995.46
8023,225795.27
8024,1107023.88
8025,24399.22
8026,98376.97
8027,732866.46
8028,176386.67
8029,77382.02
8030,240260.42
8031,202257.44
8032,476119.59
8033,610325.55
8034,100929.71
8035,267293.69
8036,997764.42
8037,323933.17
8038,1351848.42
8039,35024.47
8040,292753.91
8041,75500.57
8042,409772.34
8043,259007.67
8044,197000.93
8045,124564.06
8046,125666.33
8047,268413.3
8048,328108.74
8049,55403.79
8050,430858.73
8051,315754.92
8052,518128.73
8053,208424.59
8054,80384.27
8055,61435.46
8056,64043.39
8057,59794.31
8058,390177.94
8059,255159.74
8060,332265.24
8061,713488.42
8062,329942.17
8063,550986.32
8064,423893.79
8065,1023058.66
8066,190794.05
8067,288580.43
8068,331442.71
8069,134331.31
8070,172645.27
8071,176046.36
8072,276597.92
8073,744036.94
8074,37119.77
8075,241003.03
8076,400659.6
8077,294629.08
8078,757789.77
8079,30840.83
8080,53457.26
8081,720181.77
8082,203388.21
8083,150413.51
8084,287416.98
8085,44358.38
8086,285730.19
8087,195541.32
8088,237395.86
8089,362085.24
8090,281665.44
8091,165305.51
8092,175931.23
8093,945658.58
8094,262861.99
8095,137782.71
8096,39031.95
8097,27296.86
8098,290686.57
8099,68786.15
8100,319915.37
8101,52731.02
8102,41807.66
8103,79455.34
8104,49246.43
8105,668005.18
8106,984901.37
8107,76265.49
8108,212660.49
8109,217939.36
8110,69657.07
8111,197082.3
8112,216150.57
8113,47931.39
8114,180172.38
8115,359980.49
8116,738228.49
8117,137973.77
8118,399349.62
8119,149601.66
8120,263129.36
8121,129726.64
8122,789444.17
8123,250211.38
8124,156461.85
8125,750014.82
8126,50595.13
8127,543414.38
8128,279421.27
8129,71756.66
8130,282722.28
8131,175193.37
8132,213583.65
8133,452138.48
8134,51131.18
8135,1002339.43
8136,230410.79
8137,41097.6
8138,276744.09
8139,27061.2
8140,530101.26
8141,160528.69
8142,57802.51
8143,444168.25
8144,821309.42
8145,256751.74
8146,335311.92
8147,270103.71
8148,259556.86
8149,925659.91
8150,283409.04
8151,364987.41
8152,865735.11
8153,208254.91
8154,211388.04
8155,174761.34
8156,225187.77
8157,224156.73
8158,169608.21
8159,302544.22
8160,465997.78
8161,219010.72
8162,752645.89
8163,535608.76
8164,168189.8
8165,414508.91
8166,221430.53
8167,308425.76
8168,380907.29
8169,193829.12
8170,55433.34
8171,44652.18
8172,265038.12
8173,674892.65
8174,157256.63
8175,29400.19
8176,350707.5
8177,697438.54
8178,423823.45
8179,187845.91
8180,526690.26
8181,38536.18
8182,276133.52
8183,304896.75
8184,19660.84
8185,210095.35
8186,184416.55
8187,40018.59
8188,298635.03
8189,372480.86
8190,271371.45
8191,253892.18
8192,294426.56
8193,156331.79
8194,224920.34
8195,440361.31
8196,542938.85
8197,356691.99
8198,246067.12
8199,146104.23
8200,621242.97
8201,93111.69
8202,184140.98
8203,64147.36
8204,1334317.49
8205,290824.93
8206,299055.4
8207,270499.92
8208,273286.83
8209,228080.7
8210,298673.48
8211,352401.95
8212,360733.11
8213,181758.22
8214,215038.85
8215,195508.69
8216,676348.82
8217,261939.84
8218,301093.24
8219,1373016.46
8220,370810.8
8221,364315.89
8222,294972.35
8223,115523.41
8224,663854.94
8225,160088.24
8226,98279.54
8227,344970.77
8228,257048.19
8229,355853.44
8230,66196.69
8231,452692.03
8232,308349
8233,158312.36
8234,16650.28
8235,267526.01
8236,46804.32
8237,489076.45
8238,203930.87
8239,374157.38
8240,52605.8
8241,214982.87
8242,379259.83
8243,234369.58
8244,1056151.27
8245,229712.65
8246,205869.89
8247,296245.76
8248,206950.39
8249,312518.25
8250,277053.32
8251,407456.06
8252,267189.45
8253,163163.68
8254,204221.44
8255,1351742.71
8256,369743.3
8257,163728.56
8258,403330.93
8259,763024.83
8260,553362.31
8261,259908.35
8262,223124.67
8263,120628.16
8264,206965.39
8265,209846.84
8266,67607.7
8267,1242333.69
8268,231962.5
8269,234998.04
8270,135243.06
8271,127149.82
8272,305260.14
8273,322209.02
8274,513492.46
8275,536047.71
8276,226676.42
8277,211244.35
8278,719228.41
8279,364947.73
8280,200688.62
8281,291861.3
8282,239933.67
8283,378900.12
8284,135633.91
8285,197128.73
8286,293884.58
8287,417438.95
8288,200671.97
8289,133307.29
8290,461957.49
8291,416139.18
8292,300495.71
8293,28777.72
8294,435870.62
8295,107596.92
8296,76706.57
8297,341789.73
8298,225128.5
8299,228239.11
8300,673026.78
8301,257488.59
8302,566876.73
8303,598044.36
8304,292028.35
8305,455910.24
8306,576638.47
8307,269310.72
8308,747708.05
8309,318465.8
8310,327999.55
8311,100555.11
8312,94166.42
8313,231983.74
8314,143105.57
8315,301938.91
8316,318002.98
8317,229947.4
8318,389659.58
8319,461313.4
8320,225941.75
8321,204067.05
8322,423701.81
8323,143954.37
8324,268262.57
8325,50877.76
8326,64711.05
8327,165317.18
8328,115440.81
8329,173341.64
8330,309671.89
8331,516419.91
8332,100746.61
8333,106781.08
8334,316580.79
8335,369287.3
8336,272607.18
8337,269429.67
8338,174281.33
8339,152722.45
8340,235945.02
8341,182829.13
8342,816919.27
8343,156826.2
8344,272458.51
8345,439382.21
8346,175024.2
8347,333541.2
8348,293642.53
8349,241829.56
8350,124186.52
8351,128143.16
8352,1044533.85
8353,192101.86
8354,263822.36
8355,295046.35
8356,439457.65
8357,55448.72
8358,280450.96
8359,49944.73
8360,519273.4
8361,100956.28
8362,148141.32
8363,209304.6
8364,246862.99
8365,67038.08
8366,167002.89
8367,363058.6
8368,165331.37
8369,39735.15
8370,288731.01
8371,237642.99
8372,475922.57
8373,289494.48
8374,242414.44
8375,469384.43
8376,230843.86
8377,303276.23
8378,78032.09
8379,255719.3
8380,1379885.74
8381,204113.96
8382,249853.46
8383,308027.76
8384,134481.28
8385,32858.3
8386,46321.41
8387,165278.71
8388,208610.92
8389,223088.92
8390,415977.3
8391,481977.33
8392,428654.16
8393,108526.06
8394,339662.34
8395,362328.08
8396,126758.88
8397,167430.74
8398,447902.57
8399,270481.09
8400,65408.81
8401,999432.92
8402,129405.75
8403,260906.69
8404,133963.37
8405,375588.84
8406,44797.88
8407,87769.82
8408,366149.4
8409,39482.56
8410,292910.86
8411,139064.26
8412,223577.3
8413,234713.82
8414,296877.02
8415,316536.11
8416,427480.07
8417,181566.44
8418,205523.26
8419,223138.71
8420,16735.04
8421,86445.84
8422,184859.22
8423,304051.48
8424,372335.6
8425,176016.81
8426,100878.32
8427,1173189.77
8428,87347.72
8429,273859.76
8430,228992.38
8431,269354.9
8432,640359.69
8433,215896.55
8434,276253.1
8435,131109.95
8436,192904.31
8437,320544.79
8438,104900.56
8439,341214.9
8440,202385.17
8441,167545.43
8442,300618.39
8443,70642.16
8444,410733.63
8445,177221.81
8446,403585.64
8447,352964.65
8448,189181.14
8449,205652.08
8450,109526.51
8451,103921.06
8452,163048.26
8453,246558.07
8454,263744.37
8455,325477.15
8456,1233597.17
8457,106958.11
8458,723553.67
8459,110568.33
8460,521064.22
8461,55036.48
8462,169216.26
8463,234793.29
8464,321197.5
8465,315196.83
8466,131490.61
8467,343739.92
8468,235358.69
8469,168132.86
8470,324261.41
8471,152949.83
8472,539952.21
8473,308100.03
8474,111121.72
8475,169236.27
8476,167943.44
8477,290494.52
8478,277973
8479,355981.07
8480,150631.13
8481,193781.99
8482,89565.22
8483,89796.83
8484,258692.43
8485,603251.86
8486,250094.48
8487,949197.74
8488,360888.65
8489,996894.14
8490,1094818.68
8491,611753.83
8492,221839.53
8493,50826.54
8494,149946.61
8495,264518.2
8496,208761.38
8497,224421.54
8498,181265.4
8499,279774.31
8500,379541.7
8501,301510.46
8502,165717.17
8503,333526.57
8504,250359.12
8505,34692.24
8506,767467.81
8507,38887.46
8508,54060.32
8509,512115.31
8510,366398.81
8511,188596.77
8512,219112.88
8513,646544.56
8514,57259.83
8515,259102.05
8516,516454.87
8517,208537.72
8518,123791.69
8519,299853.03
8520,386630.54
8521,429016.1
8522,113455.71
8523,210712.36
8524,244632.11
8525,67950.74
8526,130597.05
8527,44323.46
8528,303238.93
8529,216880.28
8530,239933.21
8531,507401.21
8532,885713.68
8533,302838.66
8534,371733.15
8535,401726.31
8536,142295.97
8537,107748.59
8538,219816.54
8539,1232512.96
8540,748667.03
8541,426774.15
8542,796339.56
8543,147038.94
8544,39094.5
8545,194232.88
8546,289740.02
8547,90195.66
8548,1408007.63
8549,133501.18
8550,636059.63
8551,208525.19
8552,113040.44
8553,598917.05
8554,355395.25
8555,465367.14
8556,200049.44
8557,118025.46
8558,506366.24
8559,346205.04
8560,854907.56
8561,43155.6
8562,365129.45
8563,243968.11
8564,270811.21
8565,264095.99
8566,87334.72
8567,120987.97
8568,177095.43
8569,893681.72
8570,415018.37
8571,1031851.85
8572,348797.93
8573,115859.59
8574,101710.64
8575,64835.15
8576,157113.17
8577,135938.35
8578,415892.81
8579,397321.81
8580,544455.49
8581,20287.49
8582,300250.5
8583,36155.78
8584,153598.7
8585,303801.05
8586,240270.73
8587,133400
8588,89022.43
8589,273737.04
8590,83320.91
8591,64587.86
8592,185971.28
8593,141092.38
8594,163811.65
8595,56239.85
8596,696219.1
8597,494410.85
8598,313374.5
8599,65982.14
8600,634873.64
8601,97041.31
8602,242748.74
8603,153326.92
8604,201883.19
8605,90323.4
8606,384781.06
8607,196237.95
8608,242877.72
8609,174835.52
8610,218149.39
8611,226106.22
8612,219908.59
8613,80072.03
8614,209813.42
8615,41381.87
8616,137108.05
8617,362152.24
8618,167844.49
8619,490213.96
8620,741768.37
8621,219948.23
8622,76800.48
8623,178924.45
8624,352921.9
8625,181777.12
8626,188014.74
8627,172608.06
8628,204276.18
8629,60545.73
8630,115709.42
8631,127822.16
8632,116605.15
8633,38126.98
8634,241429.06
8635,606869.83
8636,642363.45
8637,196500.32
8638,201910.15
8639,180653.44
8640,55907.71
8641,267522.44
8642,339288.41
8643,267248.83
8644,307698.63
8645,102013.34
8646,442548
8647,236313.21
8648,1319883.22
8649,286827.45
8650,98072.53
8651,509262.77
8652,36784.95
8653,897529.51
8654,120875.29
8655,744773.84
8656,350005.17
8657,248488.29
8658,245939.5
8659,1164728.42
8660,84801.32
8661,161721.25
8662,127953.39
8663,389686.33
8664,377814.03
8665,169769.39
8666,921587.81
8667,218662.82
8668,1067133.34
8669,242630.24
8670,642934.65
8671,265815.99
8672,235204.76
8673,198570.65
8674,44838.53
8675,497549.69
8676,202809.65
8677,68204.79
8678,369358.45
8679,76179.2
8680,388633.8
8681,657355.26
8682,393486.11
8683,184239.35
8684,130715.8
8685,380296.41
8686,750300.98
8687,1146043.46
8688,1008505.74
8689,130972.98
8690,100264.1
8691,1207099.31
8692,294154.88
8693,79908.78
8694,255741.74
8695,464878.77
8696,281174.3
8697,464805.18
8698,114043.67
8699,435101.88
8700,152704.54
8701,119307.99
8702,79070.28
8703,286920.74
8704,338857.36
8705,228969.67
8706,236290.9
8707,294584.69
8708,46412.81
8709,240114.28
8710,218055.16
8711,597314.77
8712,99953.92
8713,380912.37
8714,139864.01
8715,317511.15
8716,386667.04
8717,216262.32
8718,304270.49
8719,32773.8
8720,173730.4
8721,85230.7
8722,345719.71
8723,32749.87
8724,276353.23
8725,591945.1
8726,530321.22
8727,95511.22
8728,248231.54
8729,371595.27
8730,137691.29
8731,194059.39
8732,267750.11
8733,130153.3
8734,315048.37
8735,378807.99
8736,106324.52
8737,208509.88
8738,127666.22
8739,185945.03
8740,269291.46
8741,248291.92
8742,850072.68
8743,222624.12
8744,91220.58
8745,168595.45
8746,142246.04
8747,1114727.91
8748,392061.97
8749,231440.8
8750,404469.93
8751,281872.35
8752,229890.39
8753,577224.44
8754,1008115.33
8755,79835.5
8756,319488.52
8757,152225.15
8758,177129.05
8759,1214795.2
8760,679002.45
8761,187274.78
8762,224764.88
8763,161458.19
8764,128149.15
8765,348321.92
8766,130724.03
8767,313386.15
8768,260858.17
8769,1145623.84
8770,468485.09
8771,82891.66
8772,133540.65
8773,121520.59
8774,142287.97
8775,213528.46
8776,299516.93
8777,221793.62
8778,91629.23
8779,110489.07
8780,170284.06
8781,387581.9
8782,89560.52
8783,12664.79
8784,156752.04
8785,760386.48
8786,310344.78
8787,178830.97
8788,58909.8
8789,260752.47
8790,218966.65
8791,82726.92
8792,275824.53
8793,31656.04
8794,195475.32
8795,90668.27
8796,207096.69
8797,290918.97
8798,43025.7
8799,218914.24
8800,111046.72
8801,194729.76
8802,84294.47
8803,785010.95
8804,396814.39
8805,166565.64
8806,32149.83
8807,898260.79
8808,293232.55
8809,202846.41
8810,284895.68
8811,508648.28
8812,507769.58
8813,249643.63
8814,326862.92
8815,138480.49
8816,762148.48
8817,241919.52
8818,597768.95
8819,18630.4
8820,691530.75
8821,1311096.39
8822,166424.8
8823,408441.91
8824,47537.84
8825,93599.22
8826,169781.37
8827,257012.16
8828,23737.9
8829,283843.71
8830,312826.57
8831,241208.59
8832,155935.86
8833,100870.82
8834,20311.21
8835,52967.9
8836,160526.09
8837,375588.84
8838,382002.27
8839,199164.84
8840,91695.06
8841,48143.22
8842,384882.35
8843,14560.91
8844,183869.34
8845,130888.32
8846,444442.82
8847,298321.63
8848,1359206.63
8849,235947.95
8850,181766.71
8851,268409.97
8852,202204.59
8853,367468.21
8854,217815.32
8855,500109.54
8856,200748.73
8857,176016.98
8858,324791.89
8859,322177.68
